LEA,SchoolCode,Charter,TotalStudents,LowIncomeStudents,PctLowIncome,SchoolServed,SchoolYear
360,360336,N,621,394,63.45,N,2015-16
360,360436,N,541,515,95.19,Y,2015-16
360,360338,N,480,467,97.29,Y,2015-16
410,410328,N,512,410,80.08,Y,2015-16
79A,79A000,Y,250,61,24.4,Y,2015-16
790,790302,N,430,121,28.14,N,2015-16
130,130308,N,619,274,44.26,N,2015-16
440,440314,N,508,303,59.65,Y,2015-16
740,740320,N,329,172,52.28,Y,2015-16
950,950308,N,170,93,54.71,Y,2015-16
73A,73A000,Y,397,139,35.01,Y,2015-16
440,440318,N,290,152,52.41,N,2015-16
320,320304,N,678,570,84.07,Y,2015-16
20,20304,N,482,170,35.27,Y,2015-16
230,230304,N,424,276,65.09,Y,2015-16
310,310308,N,1017,603,59.29,Y,2015-16
130,130309,N,354,232,65.54,Y,2015-16
600,600322,N,786,103,13.1,N,2015-16
260,260367,N,810,556,68.64,Y,2015-16
600,600335,N,632,471,74.53,Y,2015-16
110,110318,N,211,110,52.13,Y,2015-16
110,110320,N,439,245,55.81,Y,2015-16
180,180316,N,677,342,50.52,Y,2015-16
90,90318,N,299,193,64.55,Y,2015-16
90,90315,N,354,183,51.69,Y,2015-16
90,90317,N,448,277,61.83,Y,2015-16
950,950312,N,346,80,23.12,N,2015-16
670,670308,N,458,294,64.19,Y,2015-16
60,60334,N,25,19,76,N,2015-16
500,500302,N,171,155,90.64,N,2015-16
50,50310,N,505,367,72.67,Y,2015-16
500,500316,N,182,182,100,Y,2015-16
410,410331,N,285,208,72.98,Y,2015-16
600,600442,N,1121,330,29.44,N,2015-16
160,160306,N,424,262,61.79,Y,2015-16
230,230308,N,495,265,53.54,Y,2015-16
100,100304,N,515,343,66.6,Y,2015-16
340,340314,N,508,472,92.91,Y,2015-16
190,190308,N,324,195,60.19,Y,2015-16
970,970308,N,159,97,61.01,Y,2015-16
430,430316,N,957,586,61.23,Y,2015-16
990,990304,N,307,196,63.84,Y,2015-16
800,800312,N,329,149,45.29,Y,2015-16
610,610302,N,240,128,53.33,Y,2015-16
60S,60S000,Y,465,75,16.13,N,2015-16
650,650304,N,447,286,63.98,Y,2015-16
530,530306,N,77,60,77.92,N,2015-16
920,920334,N,786,114,14.5,N,2015-16
490,490308,N,750,99,13.2,N,2015-16
760,760308,N,405,193,47.65,N,2015-16
260,260320,N,526,526,100,Y,2015-16
920,920336,N,468,370,79.06,Y,2015-16
88A,88A000,Y,289,175,60.55,N,2015-16
880,880304,N,521,336,64.49,Y,2015-16
880,880308,N,719,296,41.17,N,2015-16
880,880312,N,543,296,54.51,N,2015-16
920,920340,N,645,305,47.29,Y,2015-16
600,600329,N,792,554,69.95,Y,2015-16
97D,97D000,Y,158,144,91.14,Y,2015-16
160,160309,N,34,28,82.35,Y,2015-16
250,250308,N,474,311,65.61,Y,2015-16
290,290302,N,315,177,56.19,Y,2015-16
920,920342,N,997,266,26.68,N,2015-16
410,410334,N,614,398,64.82,Y,2015-16
250,250312,N,647,270,41.73,Y,2015-16
160,160311,N,666,209,31.38,N,2015-16
10,10310,N,826,768,92.98,Y,2015-16
530,530308,N,588,457,77.72,Y,2015-16
320,320306,N,648,488,75.31,Y,2015-16
960,960312,N,525,525,100,Y,2015-16
960,960314,N,845,845,100,Y,2015-16
920,920344,N,591,172,29.1,N,2015-16
410,410337,N,400,95,23.75,N,2015-16
360,360340,N,554,493,88.99,Y,2015-16
410,410341,N,236,13,5.51,N,2015-16
450,450306,N,476,385,80.88,Y,2015-16
862,862308,N,396,281,70.96,Y,2015-16
600,600489,N,832,698,83.89,Y,2015-16
340,340320,N,650,426,65.54,Y,2015-16
100,100308,N,145,118,81.38,N,2015-16
100,100307,N,333,139,41.74,N,2015-16
570,570306,N,387,246,63.57,Y,2015-16
530,530302,N,694,547,78.82,Y,2015-16
370,370304,N,217,126,58.06,Y,2015-16
920,920352,N,588,405,68.88,Y,2015-16
430,430320,N,311,137,44.05,Y,2015-16
180,180320,N,895,505,56.42,N,2015-16
350,350304,N,674,458,67.95,Y,2015-16
350,350308,N,840,491,58.45,N,2015-16
350,350310,N,701,413,58.92,Y,2015-16
710,710312,N,449,404,89.98,Y,2015-16
710,710316,N,264,216,81.82,Y,2015-16
120,120310,N,118,26,22.03,N,2015-16
230,230312,N,883,480,54.36,N,2015-16
230,230316,N,810,530,65.43,N,2015-16
995,995312,N,377,256,67.9,Y,2015-16
320,320308,N,364,323,88.74,Y,2015-16
821,821304,N,508,393,77.36,Y,2015-16
600,600361,N,2046,467,22.83,N,2015-16
390,390311,N,498,362,72.69,Y,2015-16
390,390309,N,411,285,69.34,Y,2015-16
970,970310,N,284,125,44.01,Y,2015-16
130,130318,N,1085,677,62.4,N,2015-16
320,320374,N,275,275,100,Y,2015-16
970,970312,N,444,239,53.83,Y,2015-16
320,320312,N,1889,775,41.03,N,2015-16
410,410458,N,74,39,52.7,N,2015-16
740,740324,N,577,451,78.16,Y,2015-16
260,260342,N,563,369,65.54,Y,2015-16
390,390312,N,462,372,80.52,Y,2015-16
13B,13B000,Y,1145,161,14.06,Y,2015-16
130,130317,N,126,95,75.4,N,2015-16
130,130350,N,217,95,43.78,N,2015-16
140,140305,N,235,77,32.77,N,2015-16
140,140309,N,380,104,27.37,N,2015-16
340,340326,N,847,331,39.08,N,2015-16
150,150304,N,426,114,26.76,N,2015-16
150,150310,N,434,145,33.41,N,2015-16
150,150312,N,295,96,32.54,N,2015-16
630,630312,N,264,171,64.77,Y,2015-16
680,680308,N,616,234,37.99,N,2015-16
150,150700,N,146,42,28.77,N,2015-16
110,110324,N,593,394,66.44,Y,2015-16
620,620312,N,362,334,92.27,Y,2015-16
110,110326,N,663,263,39.67,N,2015-16
995,995316,N,248,153,61.69,Y,2015-16
440,440320,N,571,308,53.94,N,2015-16
65A,65A000,Y,408,93,22.79,N,2015-16
710,710318,N,472,331,70.13,Y,2015-16
260,260325,N,1543,684,44.33,N,2015-16
710,710320,N,523,355,67.88,Y,2015-16
280,280302,N,297,162,54.55,Y,2015-16
280,280304,N,297,177,59.6,N,2015-16
92W,92W000,Y,903,96,10.63,Y,2015-16
490,490310,N,51,0,0,N,2015-16
340,340332,N,0,0,0,N,2015-16
650,650355,N,52,51,98.08,N,2015-16
10,10311,N,0,0,0,N,2015-16
130,130321,N,774,415,53.62,Y,2015-16
600,600333,N,1029,254,24.68,N,2015-16
920,920356,N,1155,426,36.88,N,2015-16
650,650308,N,448,162,36.16,N,2015-16
670,670310,N,1059,373,35.22,Y,2015-16
13A,13A000,Y,775,178,22.97,N,2015-16
920,920358,N,773,178,23.03,N,2015-16
360,360344,N,653,621,95.1,Y,2015-16
681,681304,N,570,184,32.28,Y,2015-16
681,681305,N,901,157,17.43,N,2015-16
920,920360,N,932,499,53.54,N,2015-16
800,800361,N,1188,493,41.5,N,2015-16
32C,32C000,Y,277,277,100,Y,2015-16
34D,34D000,Y,505,505,100,Y,2015-16
340,340336,N,173,75,43.35,N,2015-16
630,630316,N,402,237,58.96,Y,2015-16
560,560304,N,350,213,60.86,Y,2015-16
910,910308,N,195,122,62.56,Y,2015-16
920,920362,N,487,317,65.09,Y,2015-16
960,960316,N,601,601,100,Y,2015-16
960,960318,N,312,312,100,Y,2015-16
340,340330,N,627,627,100,Y,2015-16
830,830304,N,636,350,55.03,Y,2015-16
920,920364,N,570,259,45.44,Y,2015-16
920,920368,N,2399,798,33.26,N,2015-16
92R,92R000,Y,431,104,24.13,Y,2015-16
230,230320,N,276,179,64.86,Y,2015-16
340,340334,N,663,294,44.34,N,2015-16
650,650309,N,528,382,72.35,Y,2015-16
180,180324,N,474,306,64.56,Y,2015-16
360,360348,N,337,226,67.06,Y,2015-16
180,180323,N,51,38,74.51,N,2015-16
550,550314,N,528,158,29.92,N,2015-16
600,600334,N,158,36,22.78,N,2015-16
240,240373,N,274,158,57.66,N,2015-16
410,410349,N,489,412,84.25,Y,2015-16
350,350312,N,612,282,46.08,Y,2015-16
920,920369,N,986,99,10.04,N,2015-16
640,640316,N,213,213,100,Y,2015-16
100,100309,N,483,339,70.19,Y,2015-16
860,860302,N,371,269,72.51,Y,2015-16
680,680310,N,1215,340,27.98,N,2015-16
490,490312,N,579,368,63.56,Y,2015-16
920,920370,N,603,255,42.29,N,2015-16
390,390314,N,35,35,100,Y,2015-16
900,900366,N,784,175,22.32,N,2015-16
130,130310,N,1387,690,49.75,N,2015-16
290,290308,N,725,338,46.62,N,2015-16
290,290309,N,818,454,55.5,Y,2015-16
300,300306,N,19,15,78.95,Y,2015-16
270,270304,N,206,114,55.34,Y,2015-16
440,440324,N,270,250,92.59,Y,2015-16
490,490316,N,348,152,43.68,Y,2015-16
660,660306,N,300,238,79.33,Y,2015-16
680,680312,N,329,211,64.13,Y,2015-16
700,700306,N,387,237,61.24,Y,2015-16
790,790310,N,457,240,52.52,Y,2015-16
840,840310,N,604,604,100,Y,2015-16
440,440326,N,64,53,82.81,N,2015-16
860,860306,N,643,461,71.7,N,2015-16
241,241304,N,519,419,80.73,Y,2015-16
370,370308,N,404,218,53.96,N,2015-16
32K,32K000,Y,441,88,19.95,Y,2015-16
970,970315,N,740,317,42.84,N,2015-16
240,240328,N,370,314,84.86,Y,2015-16
240,240332,N,269,269,100,Y,2015-16
240,240330,N,130,130,100,Y,2015-16
180,180325,N,361,168,46.54,N,2015-16
421,421306,N,739,447,60.49,N,2015-16
600,600336,N,323,27,8.36,N,2015-16
360,360352,N,452,400,88.5,Y,2015-16
681,681308,N,1576,313,19.86,N,2015-16
310,310324,N,540,383,70.93,Y,2015-16
960,960324,N,1152,448,38.89,N,2015-16
130,130325,N,821,311,37.88,N,2015-16
291,291308,N,566,482,85.16,Y,2015-16
980,980317,N,366,339,92.62,Y,2015-16
180,180326,N,519,221,42.58,Y,2015-16
650,650310,N,891,331,37.15,Y,2015-16
761,761320,N,405,373,92.1,Y,2015-16
680,680316,N,686,210,30.61,N,2015-16
60P,60P000,Y,395,226,57.22,Y,2015-16
600,600567,N,96,29,30.21,N,2015-16
61M,61M000,Y,280,32,11.43,N,2015-16
60V,60V000,Y,174,150,86.21,Y,2015-16
60K,60K000,Y,515,236,45.83,Y,2015-16
10A,10A000,Y,877,319,36.37,Y,2015-16
810,810324,N,763,276,36.17,N,2015-16
810,810326,N,679,322,47.42,N,2015-16
190,190316,N,389,123,31.62,N,2015-16
19A,19A000,Y,524,70,13.36,N,2015-16
190,190312,N,548,488,89.05,Y,2015-16
870,870312,N,0,0,0,N,2015-16
360,360364,N,440,264,60,Y,2015-16
360,360360,N,545,280,51.38,N,2015-16
120,120304,N,191,146,76.44,Y,2015-16
850,850304,N,745,335,44.97,N,2015-16
740,740332,N,902,305,33.81,Y,2015-16
550,550340,N,474,347,73.21,Y,2015-16
340,340344,N,111,48,43.24,N,2015-16
54A,54A000,Y,197,196,99.49,Y,2015-16
800,800316,N,577,577,100,Y,2015-16
800,800320,N,584,306,52.4,N,2015-16
310,310330,N,637,364,57.14,Y,2015-16
70,70325,N,430,298,69.3,N,2015-16
70,70326,N,532,453,85.15,Y,2015-16
210,210304,N,540,329,60.93,N,2015-16
290,290312,N,482,315,65.35,Y,2015-16
78A,78A000,Y,107,76,71.03,Y,2015-16
320,320317,N,321,167,52.02,N,2015-16
410,410514,N,387,284,73.39,Y,2015-16
180,180332,N,399,260,65.16,Y,2015-16
910,910311,N,452,322,71.24,Y,2015-16
90,90320,N,279,96,34.41,N,2015-16
111,111312,N,465,187,40.22,Y,2015-16
410,410343,N,575,126,21.91,N,2015-16
510,510324,N,1153,302,26.19,N,2015-16
510,510412,N,795,364,45.79,N,2015-16
450,450307,N,516,340,65.89,Y,2015-16
600,600338,N,682,228,33.43,N,2015-16
995,995320,N,126,76,60.32,Y,2015-16
820,820320,N,418,295,70.57,Y,2015-16
340,340348,N,725,130,17.93,N,2015-16
340,340350,N,930,426,45.81,N,2015-16
230,230322,N,171,110,64.33,N,2015-16
510,510328,N,828,273,32.97,N,2015-16
800,800324,N,311,184,59.16,Y,2015-16
510,510327,N,1131,329,29.09,N,2015-16
510,510329,N,1162,323,27.8,N,2015-16
260,260338,N,654,654,100,Y,2015-16
810,810328,N,335,206,61.49,Y,2015-16
821,821308,N,706,388,54.96,N,2015-16
01C,01C000,Y,591,201,34.01,Y,2015-16
490,490319,N,675,504,74.67,Y,2015-16
320,320318,N,501,301,60.08,Y,2015-16
180,180336,N,543,228,41.99,Y,2015-16
440,440328,N,475,341,71.79,Y,2015-16
670,670312,N,502,336,66.93,Y,2015-16
430,430328,N,719,505,70.24,Y,2015-16
430,430330,N,728,479,65.8,N,2015-16
600,600341,N,694,446,64.27,Y,2015-16
490,490318,N,487,134,27.52,N,2015-16
330,330312,N,337,215,63.8,Y,2015-16
80,80360,N,225,225,100,Y,2015-16
760,760316,N,343,217,63.27,Y,2015-16
410,410346,N,613,132,21.53,N,2015-16
490,490320,N,230,78,33.91,N,2015-16
260,260340,N,441,308,69.84,Y,2015-16
650,650316,N,486,419,86.21,Y,2015-16
41H,41H000,Y,276,172,62.32,Y,2015-16
650,650420,N,137,56,40.88,Y,2015-16
140,140308,N,337,213,63.2,Y,2015-16
600,600344,N,747,213,28.51,N,2015-16
130,130311,N,483,247,51.14,Y,2015-16
890,890304,N,163,103,63.19,N,2015-16
890,890306,N,126,105,83.33,N,2015-16
24N,24N000,Y,843,354,41.99,Y,2015-16
920,920376,N,911,326,35.78,N,2015-16
520,520308,N,165,98,59.39,Y,2015-16
60U,60U000,Y,367,221,60.22,N,2015-16
60A,60A000,Y,114,54,47.37,Y,2015-16
110,110303,N,103,83,80.58,N,2015-16
600,600345,N,1763,154,8.74,N,2015-16
60I,60I000,Y,1249,0,0,N,2015-16
130,130314,N,1222,649,53.11,N,2015-16
130,130313,N,894,662,74.05,N,2015-16
920,920380,N,635,306,48.19,Y,2015-16
182,182304,N,128,82,64.06,N,2015-16
540,540308,N,851,512,60.16,Y,2015-16
660,660308,N,388,271,69.85,Y,2015-16
340,340351,N,296,296,100,Y,2015-16
490,490324,N,398,201,50.5,Y,2015-16
300,300308,N,449,358,79.73,Y,2015-16
510,510330,N,576,364,63.19,Y,2015-16
640,640324,N,676,402,59.47,Y,2015-16
860,860308,N,359,263,73.26,Y,2015-16
770,770312,N,115,96,83.48,N,2015-16
510,510333,N,1269,366,28.84,N,2015-16
510,510332,N,557,377,67.68,Y,2015-16
300,300310,N,392,233,59.44,Y,2015-16
600,600346,N,609,116,19.05,N,2015-16
41G,41G000,Y,816,81,9.93,N,2015-16
800,800328,N,542,334,61.62,N,2015-16
60M,60M000,Y,509,6,1.18,N,2015-16
360,360376,N,568,297,52.29,N,2015-16
600,600349,N,838,249,29.71,N,2015-16
600,600351,N,702,378,53.85,Y,2015-16
990,990308,N,277,188,67.87,Y,2015-16
950,950316,N,283,155,54.77,Y,2015-16
830,830312,N,292,172,58.9,Y,2015-16
130,130319,N,1144,91,7.95,N,2015-16
130,130307,N,1448,266,18.37,N,2015-16
630,630317,N,412,209,50.73,N,2015-16
360,360380,N,830,222,26.75,N,2015-16
60,60310,N,216,136,62.96,Y,2015-16
250,250314,N,142,48,33.8,N,2015-16
920,920384,N,633,535,84.52,Y,2015-16
390,390316,N,384,283,73.7,Y,2015-16
250,250316,N,595,133,22.35,N,2015-16
320,320319,N,904,412,45.58,Y,2015-16
740,740330,N,644,339,52.64,Y,2015-16
230,230324,N,1033,486,47.05,N,2015-16
230,230328,N,958,580,60.54,N,2015-16
600,600353,N,869,159,18.3,N,2015-16
940,940306,N,240,201,83.75,Y,2015-16
940,940308,N,162,121,74.69,Y,2015-16
160,160314,N,844,210,24.88,N,2015-16
600,600418,N,657,186,28.31,N,2015-16
260,260354,N,249,135,54.22,N,2015-16
35A,35A000,Y,186,31,16.67,Y,2015-16
60,60316,N,219,126,57.53,Y,2015-16
60H,60H000,Y,195,175,89.74,Y,2015-16
600,600352,N,764,262,34.29,N,2015-16
460,460340,N,44,30,68.18,Y,2015-16
681,681322,N,768,185,24.09,N,2015-16
500,500304,N,572,371,64.86,Y,2015-16
260,260347,N,235,133,56.6,N,2015-16
260,260348,N,627,560,89.31,Y,2015-16
260,260352,N,417,417,100,Y,2015-16
270,270306,N,936,284,30.34,N,2015-16
270,270308,N,346,146,42.2,N,2015-16
900,900311,N,1445,141,9.76,N,2015-16
900,900310,N,1157,81,7,N,2015-16
410,410376,N,302,178,58.94,Y,2015-16
210,210306,N,467,294,62.96,Y,2015-16
740,740333,N,1598,498,31.16,N,2015-16
640,640326,N,294,294,100,Y,2015-16
650,650409,N,249,249,100,Y,2015-16
910,910314,N,462,299,64.72,Y,2015-16
790,790314,N,924,274,29.65,N,2015-16
450,450308,N,543,442,81.4,Y,2015-16
920,920388,N,1165,487,41.8,N,2015-16
280,280306,N,20,20,100,N,2015-16
140,140312,N,502,389,77.49,Y,2015-16
600,600362,N,838,394,47.02,Y,2015-16
410,410430,N,734,341,46.46,Y,2015-16
290,290314,N,48,30,62.5,Y,2015-16
290,290315,N,103,46,44.66,N,2015-16
600,600357,N,697,64,9.18,N,2015-16
880,880320,N,100,67,67,N,2015-16
300,300314,N,133,52,39.1,N,2015-16
300,300312,N,1483,607,40.93,N,2015-16
920,920390,N,986,48,4.87,N,2015-16
920,920391,N,1337,124,9.27,N,2015-16
290,290316,N,513,244,47.56,Y,2015-16
420,420316,N,311,311,100,Y,2015-16
780,780320,N,437,437,100,Y,2015-16
530,530312,N,601,485,80.7,Y,2015-16
290,290320,N,380,229,60.26,Y,2015-16
600,600365,N,675,504,74.67,Y,2015-16
610,610310,N,256,167,65.23,Y,2015-16
340,340430,N,532,532,100,Y,2015-16
96C,96C000,Y,220,220,100,Y,2015-16
920,920393,N,766,494,64.49,Y,2015-16
920,920394,N,1146,596,52.01,N,2015-16
960,960326,N,568,568,100,Y,2015-16
600,600367,N,710,125,17.61,N,2015-16
182,182700,N,215,89,41.4,N,2015-16
260,260356,N,253,134,52.96,Y,2015-16
670,670314,N,958,338,35.28,Y,2015-16
670,670320,N,794,255,32.12,N,2015-16
670,670318,N,667,289,43.33,N,2015-16
510,510334,N,542,222,40.96,N,2015-16
860,860312,N,396,256,64.65,Y,2015-16
800,800359,N,525,525,100,Y,2015-16
470,470310,N,725,365,50.34,Y,2015-16
761,761321,N,386,323,83.68,Y,2015-16
410,410398,N,316,180,56.96,Y,2015-16
260,260322,N,1152,909,78.91,Y,2015-16
260,260321,N,698,698,100,Y,2015-16
920,920396,N,742,305,41.11,Y,2015-16
65C,65C000,Y,76,69,90.79,Y,2015-16
790,790318,N,402,209,51.99,Y,2015-16
160,160332,N,305,172,56.39,Y,2015-16
320,320336,N,67,23,34.33,N,2015-16
650,650353,N,565,91,16.11,N,2015-16
650,650366,N,569,134,23.55,N,2015-16
790,790322,N,231,154,66.67,Y,2015-16
120,120312,N,506,291,57.51,Y,2015-16
600,600374,N,705,600,85.11,Y,2015-16
90,90324,N,319,182,57.05,Y,2015-16
140,140316,N,488,283,57.99,Y,2015-16
430,430332,N,418,323,77.27,N,2015-16
310,310338,N,183,117,63.93,N,2015-16
920,920398,N,1001,374,37.36,N,2015-16
920,920399,N,1232,504,40.91,N,2015-16
320,320323,N,1656,641,38.71,N,2015-16
320,320322,N,229,116,50.66,N,2015-16
740,740337,N,726,471,64.88,N,2015-16
540,540312,N,565,268,47.43,Y,2015-16
260,260398,N,549,345,62.84,Y,2015-16
260,260359,N,1063,759,71.4,N,2015-16
310,310340,N,431,310,71.93,Y,2015-16
580,580312,N,386,229,59.33,Y,2015-16
320,320363,N,454,275,60.57,Y,2015-16
290,290322,N,727,379,52.13,Y,2015-16
910,910360,N,454,323,71.15,Y,2015-16
10,10320,N,329,145,44.07,N,2015-16
260,260397,N,791,322,40.71,Y,2015-16
910,910346,N,249,149,59.84,Y,2015-16
110,110322,N,262,115,43.89,N,2015-16
410,410395,N,194,10,5.15,N,2015-16
250,250321,N,144,37,25.69,N,2015-16
740,740500,N,75,54,72,N,2015-16
340,340362,N,0,0,0,N,2015-16
320,320313,N,572,160,27.97,N,2015-16
840,840316,N,359,359,100,Y,2015-16
20,20306,N,671,394,58.72,N,2015-16
90,90328,N,137,84,61.31,Y,2015-16
990,990312,N,263,187,71.1,Y,2015-16
90,90330,N,636,312,49.06,N,2015-16
120,120314,N,947,352,37.17,N,2015-16
120,120315,N,723,357,49.38,N,2015-16
160,160313,N,563,227,40.32,N,2015-16
920,920402,N,953,283,29.7,N,2015-16
681,681314,N,1559,279,17.9,N,2015-16
510,510336,N,558,154,27.6,N,2015-16
240,240334,N,444,309,69.59,N,2015-16
290,290324,N,748,306,40.91,N,2015-16
310,310344,N,1033,499,48.31,N,2015-16
