year	unit_code	category_cd	total_expense_num	salary_expense_pct	benefits_expense_pct	services_expense_pct	supplies_expense_pct	instruct_equip_exp_pct	other_expense_pct	federal_perpupil_num	local_perpupil_num	state_perpupil_num	lea_total_expense_num	lea_salary_expense_pct	lea_benefits_expense_pct	lea_services_expense_pct	lea_supplies_expense_pct	lea_instruct_equip_exp_pct	lea_other_expense_pct	lea_federal_perpupil_num	lea_local_perpupil_num	lea_state_perpupil_num	st_total_expense_num	st_salary_expense_pct	st_benefits_expense_pct	st_services_expense_pct	st_supplies_expense_pct	st_instruct_equip_exp_pct	st_other_expense_pct	st_federal_perpupil_num	st_local_perpupil_num	st_state_perpupil_num	building_expense_pct	lea_building_expense_pct	st_building_expense_pct
2014	930330	E											11151.33	0.547	0.185	0.137	0.129	0.002	0	2006.68	1999.33	7145.32	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	930340	E											11151.33	0.547	0.185	0.137	0.129	0.002	0	2006.68	1999.33	7145.32	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	930344	E											11151.33	0.547	0.185	0.137	0.129	0.002	0	2006.68	1999.33	7145.32	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	930348	E											11151.33	0.547	0.185	0.137	0.129	0.002	0	2006.68	1999.33	7145.32	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	930352	H											11151.33	0.547	0.185	0.137	0.129	0.002	0	2006.68	1999.33	7145.32	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	930354	M											11151.33	0.547	0.185	0.137	0.129	0.002	0	2006.68	1999.33	7145.32	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	930360	H											11151.33	0.547	0.185	0.137	0.129	0.002	0	2006.68	1999.33	7145.32	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	930700	H											11151.33	0.547	0.185	0.137	0.129	0.002	0	2006.68	1999.33	7145.32	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	980356	E											7868.5	0.603	0.212	0.093	0.078	0.014	0	967.18	1454.62	5446.7	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	980360	E											7868.5	0.603	0.212	0.093	0.078	0.014	0	967.18	1454.62	5446.7	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	840368	H											8187.19	0.618	0.219	0.076	0.075	0.012	0	955.65	1439.23	5792.31	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92U000	H	8096.7	0.551	0.12	0.269	0.054	0.006	0	158.15	2208.53	5730.02											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92T000	I	9374.39	0.42	0.083	0.272	0.077	0.148	0	146.26	4540.37	4687.76											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	980342	H											7868.5	0.603	0.212	0.093	0.078	0.014	0	967.18	1454.62	5446.7	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92S000	I	7106.94	0.541	0.168	0.251	0.022	0.018	0	130.94	2086.78	4889.22											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	840360	E											8187.19	0.618	0.219	0.076	0.075	0.012	0	955.65	1439.23	5792.31	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92R000	I	8084.33	0.564	0.189	0.201	0.041	0.005	0	178.56	2708.67	5197.1											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92Q000	E	10402.83	0.504	0.096	0.272	0.05	0.078	0	709.88	3994.32	5698.63											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92P000	T	7589.04	0.535	0.183	0.174	0.043	0.065	0	340.96	1469.42	5778.66											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92N000	I	7837.78	0.616	0.058	0.285	0.037	0.004	0	132.1	2805.67	4900.01											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92M000	I	7970.5	0.373	0.118	0.403	0.106	0	0	505.71	2399.75	5065.04											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	980380	M											7868.5	0.603	0.212	0.093	0.078	0.014	0	967.18	1454.62	5446.7	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92L000	E	8766.14	0.29	0.066	0.5	0.117	0.027	0	628.63	2594.08	5543.43											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	980308	E											7868.5	0.603	0.212	0.093	0.078	0.014	0	967.18	1454.62	5446.7	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92K000	H	7957.9	0.61	0.14	0.211	0.033	0.006	0	183.95	3036.08	4737.87											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	980306	T											7868.5	0.603	0.212	0.093	0.078	0.014	0	967.18	1454.62	5446.7	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92G000	A	6855.43	0.56	0.209	0.162	0.047	0.022	0	178.24	1703.14	4974.05											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92F000	A	6573.04	0.582	0.118	0.201	0.076	0.023	0	116.97	1709.55	4746.52											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92E000	I	7537.4	0.563	0.135	0.221	0.067	0.014	0	154.76	2410.57	4972.07											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92D000	I	7640.27	0.629	0.138	0.193	0.038	0.002	0	252.06	2403.23	4984.98											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	92B000	M	7821.42	0.553	0.12	0.26	0.05	0.017	0	354.31	2418.81	5048.3											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	81B000	A	7694.48	0.547	0.151	0.202	0.1	0	0	157.67	1915.92	5620.89											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	81A000	A	7358.21	0.534	0.142	0.199	0.104	0.021	0	106.51	1888.75	5362.95											8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	700306	E											9045.1	0.607	0.206	0.082	0.097	0.008	0	1008.47	2102.76	5933.87	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	700308	M											9045.1	0.607	0.206	0.082	0.097	0.008	0	1008.47	2102.76	5933.87	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	980324	M											7868.5	0.603	0.212	0.093	0.078	0.014	0	967.18	1454.62	5446.7	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	700310	T											9045.1	0.607	0.206	0.082	0.097	0.008	0	1008.47	2102.76	5933.87	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	700314	E											9045.1	0.607	0.206	0.082	0.097	0.008	0	1008.47	2102.76	5933.87	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	700316	E											9045.1	0.607	0.206	0.082	0.097	0.008	0	1008.47	2102.76	5933.87	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	700317	H											9045.1	0.607	0.206	0.082	0.097	0.008	0	1008.47	2102.76	5933.87	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810324	H											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810326	M											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810328	E											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	700318	E											9045.1	0.607	0.206	0.082	0.097	0.008	0	1008.47	2102.76	5933.87	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810336	E											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810340	H											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810342	M											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810344	E											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	700319	H											9045.1	0.607	0.206	0.082	0.097	0.008	0	1008.47	2102.76	5933.87	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810350	E											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810360	E											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810364	E											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810370	E											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	700320	E											9045.1	0.607	0.206	0.082	0.097	0.008	0	1008.47	2102.76	5933.87	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810378	M											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810384	H											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810385	H											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810386	T											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	700322	M											9045.1	0.607	0.206	0.082	0.097	0.008	0	1008.47	2102.76	5933.87	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810388	E											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	680316	M											9602.37	0.637	0.209	0.085	0.065	0.004	0	710.61	3521.32	5370.44	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810396	E											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	960454	E											7917.42	0.608	0.212	0.071	0.106	0.003	0	1103.39	1225.85	5588.18	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	810400	E											8687.96	0.599	0.217	0.07	0.111	0.003	0	1375.96	1507.54	5804.46	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	960386	T											7917.42	0.608	0.212	0.071	0.106	0.003	0	1103.39	1225.85	5588.18	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	700324	E											9045.1	0.607	0.206	0.082	0.097	0.008	0	1008.47	2102.76	5933.87	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	960374	M											7917.42	0.608	0.212	0.071	0.106	0.003	0	1103.39	1225.85	5588.18	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	700328	E											9045.1	0.607	0.206	0.082	0.097	0.008	0	1008.47	2102.76	5933.87	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	960335	H											7917.42	0.608	0.212	0.071	0.106	0.003	0	1103.39	1225.85	5588.18	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	680312	E											9602.37	0.637	0.209	0.085	0.065	0.004	0	710.61	3521.32	5370.44	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	960330	H											7917.42	0.608	0.212	0.071	0.106	0.003	0	1103.39	1225.85	5588.18	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	960314	E											7917.42	0.608	0.212	0.071	0.106	0.003	0	1103.39	1225.85	5588.18	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	960318	E											7917.42	0.608	0.212	0.071	0.106	0.003	0	1103.39	1225.85	5588.18	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	960312	M											7917.42	0.608	0.212	0.071	0.106	0.003	0	1103.39	1225.85	5588.18	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	960348	M											7917.42	0.608	0.212	0.071	0.106	0.003	0	1103.39	1225.85	5588.18	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	680308	E											9602.37	0.637	0.209	0.085	0.065	0.004	0	710.61	3521.32	5370.44	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	830312	E											9773.03	0.603	0.207	0.09	0.099	0.001	0	1467.02	1858.65	6447.36	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	840356	H											8187.19	0.618	0.219	0.076	0.075	0.012	0	955.65	1439.23	5792.31	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920302	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920304	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920306	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920307	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920308	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920312	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920316	H											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920318	H											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920320	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920324	T											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920325	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920326	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920327	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920328	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920329	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920334	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920336	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920340	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920342	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920344	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920348	H											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920352	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920356	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920358	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920360	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920362	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920364	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920368	H											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920369	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920370	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920376	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920380	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920384	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920388	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920390	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920391	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920393	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920394	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920396	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920398	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920399	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920400	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920402	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920403	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920404	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920408	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920410	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920412	H											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920413	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920414	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920415	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920416	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920417	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920420	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920424	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920428	H											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920436	H											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920438	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920439	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920440	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920441	H											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920442	I											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920443	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920444	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920445	H											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920446	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920447	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920448	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920449	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920450	M											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920451	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
2014	920452	E											7880.2	0.642	0.219	0.077	0.061	0.001	0	634	2219.09	5027.11	8454.07	0.612	0.208	0.087	0.084	0.009	0	965.2	2103.11	5385.76			
